	GLOBALEVENTID	SQLDATE	MonthYear	Year	FractionDate	Actor1Code	Actor1Name	Actor1CountryCode	Actor1KnownGroupCode	Actor1EthnicCode	Actor1Religion1Code	Actor1Religion2Code	Actor1Type1Code	Actor1Type2Code	Actor1Type3Code	Actor2Code	Actor2Name	Actor2CountryCode	Actor2KnownGroupCode	Actor2EthnicCode	Actor2Religion1Code	Actor2Religion2Code	Actor2Type1Code	Actor2Type2Code	Actor2Type3Code	IsRootEvent	EventCode	EventBaseCode	EventRootCode	QuadClass	GoldsteinScale	NumMentions	NumSources	NumArticles	AvgTone	Actor1Geo_Type	Actor1Geo_FullName	Actor1Geo_CountryCode	Actor1Geo_ADM1Code	Actor1Geo_Lat	Actor1Geo_Long	Actor1Geo_FeatureID	Actor2Geo_Type	Actor2Geo_FullName	Actor2Geo_CountryCode	Actor2Geo_ADM1Code	Actor2Geo_Lat	Actor2Geo_Long	Actor2Geo_FeatureID	ActionGeo_Type	ActionGeo_FullName	ActionGeo_CountryCode	ActionGeo_ADM1Code	ActionGeo_Lat	ActionGeo_Long	ActionGeo_FeatureID	DATEADDED	SOURCEURL
170767	460576960	20150824	201508	2015	2015.6411	BUSMED	BUSINESS						BUS	MED		CHN	CHINA	CHN								1	61	61	6	2	6.4	8	4	8	-7.00560592166835	4	Tokyo, Tokyo, Japan	JA	JA40	35.685	139.751	-246227	1	Germany	GM	GM	51.0	9.0	GM	1	Germany	GM	GM	51.0	9.0	GM	20150824	http://www.myfoxtampabay.com/story/29867733/how-chinas-tremors-could-weaken-the-worlds-major-economies
170821	460577014	20150824	201508	2015	2015.6411	CHN	CHINA	CHN								AUS	AUSTRALIA	AUS								0	61	61	6	2	6.4	8	4	8	-6.996823956442831	1	Australia	AS	AS	-27.0	133.0	AS	1	Indonesia	ID	ID	-5.0	120.0	ID	1	Brazil	BR	BR	-10.0	-55.0	BR	20150824	http://www.statesville.com/news/business/ap/how-china-s-tremors-could-weaken-the-world-s-major/article_bed70e8b-ccfa-5611-9773-fdfbe59802d0.html
170822	460577015	20150824	201508	2015	2015.6411	CHN	CHINA	CHN								CHNGOV	LI KEQIANG	CHN					GOV			1	42	42	4	1	1.9	661	94	661	-5.40952852165668	4	Tianjin, Tianjin, China	CH	CH28	39.1422	117.177	-1928564	4	Tianjin, Tianjin, China	CH	CH28	39.1422	117.177	-1928564	4	Tianjin, Tianjin, China	CH	CH28	39.1422	117.177	-1928564	20150824	http://www.donnybrookmail.com.au/story/3303240/tianjin-blast-how-do-we-know-all-is-well-caged-bunnies/
170823	460577016	20150824	201508	2015	2015.6411	CHN	CHINA	CHN								ELI	ACTOR						ELI			0	13	13	1	1	0.4	10	1	10	-3.3444816053511697	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	20150824	http://www.darkreading.com/perimeter/university-of-virginia-breachtargeted-two-individuals-with-china-links/d/d-id/1321865?piddl_msgid=303164
170824	460577017	20150824	201508	2015	2015.6411	CHN	CHINA	CHN								MNCUSA	WELLS FARGO	USA					MNC			1	12	12	1	1	-0.4	5	1	5	-1.4652014652014598	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	20150824	http://wuwm.com/post/wisconsin-investors-companies-keep-eye-stock-market
170825	460577018	20150824	201508	2015	2015.6411	CHN	CHINESE	CHN								USAGOV	BARACK OBAMA	USA					GOV			1	40	40	4	1	1.0	2	1	2	-6.0	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	20150824	http://host.madison.com/wsj/news/local/govt-and-politics/scott-walker-obama-should-cancel-chinese-president-s-u-s/article_1e08864c-8506-5638-9855-965c7df2af56.html
171347	460577540	20150824	201508	2015	2015.6411	JPN	JAPAN	JPN								CHN	CHINA	CHN								0	61	61	6	2	6.4	5	5	5	-6.87364964134474	4	Beijing, Beijing, China	CH	CH22	39.9289	116.38799999999999	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.38799999999999	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.38799999999999	-1898541	20150824	http://www.statesville.com/news/business/ap/how-china-s-tremors-could-weaken-the-world-s-major/article_bed70e8b-ccfa-5611-9773-fdfbe59802d0.html
171348	460577541	20150824	201508	2015	2015.6411	JPN	JAPAN	JPN								CHN	CHINA	CHN								0	61	61	6	2	6.4	4	4	4	-6.75901857513396	4	Beijing, Beijing, China	CH	CH22	39.9289	116.38799999999999	-1898541	4	Tokyo, Tokyo, Japan	JA	JA40	35.685	139.751	-246227	4	Beijing, Beijing, China	CH	CH22	39.9289	116.38799999999999	-1898541	20150824	http://www.whig.com/story/29867724/how-chinas-tremors-could-weaken-the-worlds-major-economies
171943	460578136	20150824	201508	2015	2015.6411	USA	WASHINGTON	USA								CHN	CHINA	CHN								1	61	61	6	2	6.4	14	7	14	-6.834319571748839	4	Beijing, Beijing, China	CH	CH22	39.9289	116.38799999999999	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.38799999999999	-1898541	20150824	http://www.statesville.com/news/business/ap/how-china-s-tremors-could-weaken-the-world-s-major/article_bed70e8b-ccfa-5611-9773-fdfbe59802d0.html
171944	460578137	20150824	201508	2015	2015.6411	USA	WASHINGTON	USA								CHN	CHINA	CHN								1	61	61	6	2	6.4	1	1	1	-7.017543859649121	4	Tokyo, Tokyo, Japan	JA	JA40	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	35.685	139.751	-246227	1	Germany	GM	GM	51.0	9.0	GM	20150824	http://www.news-sentinel.com/apps/pbcs.dll/article?AID=/20150824/AP01/308249963
171945	460578138	20150824	201508	2015	2015.6411	USA	WASHINGTON	USA								CHN	CHINA	CHN								1	61	61	6	2	6.4	129	20	99	-6.54829741200486	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.38799999999999	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.38799999999999	-1898541	20150824	http://www.statesville.com/news/business/ap/how-china-s-tremors-could-weaken-the-world-s-major/article_bed70e8b-ccfa-5611-9773-fdfbe59802d0.html
172137	460578330	20150824	201508	2015	2015.6411	USAGOV	BARACK OBAMA	USA					GOV			CHN	CHINESE	CHN								1	40	40	4	1	1.0	114	30	114	-1.51121555431423	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	20150824	http://host.madison.com/wsj/news/local/govt-and-politics/scott-walker-obama-should-cancel-chinese-president-s-u-s/article_1e08864c-8506-5638-9855-965c7df2af56.html
172201	460579195	20050826	200508	2005	2005.6466	CHN	CHINA	CHN																		0	51	51	5	1	3.4	27	16	18	-6.37289389829222	4	Beijing, Beijing, China	CH	CH22	39.9289	116.38799999999999	-1898541	0							4	Beijing, Beijing, China	CH	CH22	39.9289	116.38799999999999	-1898541	20150824	http://www.seattletimes.com/nation-world/how-chinas-tremors-could-weaken-the-worlds-major-economies/
172202	460579196	20050826	200508	2005	2005.6466	CHN	CHINA	CHN																		0	51	51	5	1	3.4	16	15	15	-6.38390849527393	1	Germany	GM	GM	51.0	9.0	GM	0							1	Germany	GM	GM	51.0	9.0	GM	20150824	http://ktar.com/2015/08/24/how-chinas-tremors-could-weaken-the-worlds-major-economies/
172219	460579213	20150725	201507	2015	2015.5616	CHN	BEIJING	CHN								USA	AMERICAN	USA								1	43	43	4	1	2.8	11	7	11	-2.3586230314849104	4	Beijing, Beijing, China	CH	CH22	39.9289	116.38799999999999	-1898541	3	Dallas, Texas, United States	US	USTX	32.7831	-96.8067	1380944	4	Beijing, Beijing, China	CH	CH22	39.9289	116.38799999999999	-1898541	20150824	http://abcnews.go.com/US/american-airlines-dreamliner-damaged-hail-returns-service/story?id=33286310
172220	460579214	20150725	201507	2015	2015.5616	CHN	BEIJING	CHN								USABUS	AMERICAN	USA					BUS			1	43	43	4	1	2.8	42	7	42	-2.3586230314849104	4	Beijing, Beijing, China	CH	CH22	39.9289	116.38799999999999	-1898541	3	Dallas, Texas, United States	US	USTX	32.7831	-96.8067	1380944	4	Beijing, Beijing, China	CH	CH22	39.9289	116.38799999999999	-1898541	20150824	http://abcnews.go.com/US/american-airlines-dreamliner-damaged-hail-returns-service/story?id=33286310
172226	460579220	20150725	201507	2015	2015.5616	USA	AMERICAN	USA								CHN	BEIJING	CHN								1	42	42	4	1	1.9	14	7	14	-2.3586230314849104	1	Japan	JA	JA	36.0	138.0	JA	1	Japan	JA	JA	36.0	138.0	JA	1	Japan	JA	JA	36.0	138.0	JA	20150824	http://abcnews.go.com/US/american-airlines-dreamliner-damaged-hail-returns-service/story?id=33286310
172231	460579225	20150725	201507	2015	2015.5616	USABUS	AMERICAN	USA					BUS			CHN	BEIJING	CHN								1	42	42	4	1	1.9	42	7	42	-2.3586230314849104	1	Japan	JA	JA	36.0	138.0	JA	1	Japan	JA	JA	36.0	138.0	JA	1	Japan	JA	JA	36.0	138.0	JA	20150824	http://abcnews.go.com/US/american-airlines-dreamliner-damaged-hail-returns-service/story?id=33286310
172282	460579276	20150824	201508	2015	2015.6411											CHN	CHINESE	CHN								0	40	40	4	1	1.0	2	1	2	-0.41407867494824	0							4	Amman, (JO11), Jordan	JO	JO11	31.95	35.9333	-970362	4	Amman, (JO11), Jordan	JO	JO11	31.95	35.9333	-970362	20150824	http://www.jordantimes.com/news/local/consortium-picked-build-oil-shale-plant-might-not-secure-financing%E2%80%99
172283	460579277	20150824	201508	2015	2015.6411											CHN	CHINA	CHN								1	112	112	11	3	-2.0	2	1	2	-2.38095238095238	0							1	China	CH	CH	35.0	105.0	CH	1	Russia	RS	RS	60.0	100.0	RS	20150824	http://www.dailymail.co.uk/news/article-3209247/Russia-China-send-message-West-joint-military-drill-Sea-Japan-focussing-landing-missions.html
172499	460579493	20150824	201508	2015	2015.6411	BUS	COMPANY						BUS			CHN	CHINA	CHN								1	35	35	3	1	7.0	7	1	7	0.50761421319797	4	Shanghai, Shanghai, China	CH	CH23	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	31.2222	121.458	-1924465	20150824	http://www.finsmes.com/2015/08/ehang-raises-42m-in-series-b-financing.html
172500	460579494	20150824	201508	2015	2015.6411	BUS	COMPANY						BUS			CHN	HANGZHOU	CHN								1	51	51	5	1	3.4	10	1	10	-2.35849056603774	4	Hangzhou, Zhejiang, China	CH	CH02	30.2553	120.169	-1908366	4	Hangzhou, Zhejiang, China	CH	CH02	30.2553	120.169	-1908366	4	Hangzhou, Zhejiang, China	CH	CH02	30.2553	120.169	-1908366	20150824	http://adage.com/article/global-news/uber-s-quest-win-china-tencent-blocks/300070/
172501	460579495	20150824	201508	2015	2015.6411	BUS	PRODUCER						BUS			CHN	CHINA	CHN								1	84	84	8	2	7.0	10	1	10	-0.7299270072992701	1	India	IN	IN	20.0	77.0	IN	1	India	IN	IN	20.0	77.0	IN	1	India	IN	IN	20.0	77.0	IN	20150824	http://www.greatandhra.com/movies/movie-news/will-baahubali-touch-600-crore-mark-68566.html
172533	460579527	20150824	201508	2015	2015.6411	BUSMED	BUSINESS						BUS	MED		CHN	CHINA	CHN								1	61	61	6	2	6.4	28	6	28	-6.5279252766937494	4	Tokyo, Tokyo, Japan	JA	JA40	35.685	139.751	-246227	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	20150824	http://www.hometownstations.com/story/29867733/how-chinas-tremors-could-weaken-the-worlds-major-economies
172534	460579528	20150824	201508	2015	2015.6411	BUSMED	BUSINESS						BUS	MED		CHN	CHINA	CHN								1	61	61	6	2	6.4	28	6	28	-6.5279252766937494	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	20150824	http://www.hometownstations.com/story/29867733/how-chinas-tremors-could-weaken-the-worlds-major-economies
172535	460579529	20150824	201508	2015	2015.6411	BUSMED	BUSINESS						BUS	MED		CHN	CHINA	CHN								1	61	61	6	2	6.4	14	6	14	-6.5279252766937494	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	1	Germany	GM	GM	51.0	9.0	GM	1	Germany	GM	GM	51.0	9.0	GM	20150824	http://www.hometownstations.com/story/29867733/how-chinas-tremors-could-weaken-the-worlds-major-economies
172571	460579565	20150824	201508	2015	2015.6411	CHN	SICHUAN	CHN																		1	14	14	1	1	0.0	7	1	7	3.77358490566038	4	Sichuan, Gansu, China	CH	CH15	35.1221	105.48	10650455	0							4	Sichuan, Gansu, China	CH	CH15	35.1221	105.48	10650455	20150824	http://www.thedailymeal.com/eat/america-s-best-chinese-restaurants-part-2-grand-sichuan
172572	460579566	20150824	201508	2015	2015.6411	CHN	CHINA	CHN																		1	25	25	2	1	-0.3	10	1	10	-8.597285067873301	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39.0194	125.755	-183459	0							4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39.0194	125.755	-183459	20150824	http://rapidnewsnetwork.com/china-calls-for-action-restraint-calm/138562/
172573	460579567	20150824	201508	2015	2015.6411	CHN	CHINA	CHN																		1	51	51	5	1	3.4	8	1	8	3.77358490566038	4	Sichuan, Gansu, China	CH	CH15	35.1221	105.48	10650455	0							4	Sichuan, Gansu, China	CH	CH15	35.1221	105.48	10650455	20150824	http://www.thedailymeal.com/eat/america-s-best-chinese-restaurants-part-2-grand-sichuan
172574	460579568	20150824	201508	2015	2015.6411	CHN	CHINA	CHN																		1	51	51	5	1	3.4	2	1	2	3.77358490566038	2	New York, United States	US	USNY	42.1497	-74.9384	NY	0							2	New York, United States	US	USNY	42.1497	-74.9384	NY	20150824	http://www.thedailymeal.com/eat/america-s-best-chinese-restaurants-part-2-grand-sichuan
172575	460579569	20150824	201508	2015	2015.6411	CHN	CHINA	CHN																		1	111	111	11	3	-2.0	1	1	1	-6.60377358490566	1	China	CH	CH	35.0	105.0	CH	0							3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20150824	http://www.businessinsider.com/scott-walker-barack-obama-stocks-xi-jinping-china-visit
172576	460579570	20150824	201508	2015	2015.6411	CHN	CHINA	CHN								CHNEDU	CHINA	CHN					EDU			1	12	12	1	1	-0.4	2	1	2	-8.597285067873301	4	Renmin, Liaoning, China	CH	CH19	40.7703	123.792	11215357	4	Renmin, Liaoning, China	CH	CH19	40.7703	123.792	11215357	4	Renmin, Liaoning, China	CH	CH19	40.7703	123.792	11215357	20150824	http://rapidnewsnetwork.com/china-calls-for-action-restraint-calm/138562/
172577	460579571	20150824	201508	2015	2015.6411	CHN	CHINESE	CHN								GOV	GOVERNMENT						GOV			0	14	14	1	1	0.0	4	1	4	-1.7994858611825202	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	20150824	http://www.thefiscaltimes.com/2015/08/24/Why-China-s-Economy-May-Be-Better-Shape-We-Think
172578	460579572	20150824	201508	2015	2015.6411	CHN	CHINESE	CHN								GOV	AMBASSADOR						GOV			1	43	43	4	1	2.8	2	1	2	5.55555555555556	1	Sierra Leone	SL	SL	8.5	-11.5	SL	1	Sierra Leone	SL	SL	8.5	-11.5	SL	1	Sierra Leone	SL	SL	8.5	-11.5	SL	20150824	http://awoko.org/2015/08/24/sierra-leone-news-amb-zhao-yanbo-meets-state-house-chief-of-staff/
172579	460579573	20150824	201508	2015	2015.6411	CHN	CHINA	CHN								GOV	PRESIDENT						GOV			1	160	160	16	4	-4.0	1	1	1	-6.60377358490566	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	20150824	http://www.businessinsider.com/scott-walker-barack-obama-stocks-xi-jinping-china-visit
172580	460579574	20150824	201508	2015	2015.6411	CHN	CHINA	CHN								GOV	PRESIDENT						GOV			1	160	160	16	4	-4.0	1	1	1	-6.60377358490566	1	China	CH	CH	35.0	105.0	CH	2	Wisconsin, United States	US	USWI	44.2563	-89.6385	WI	1	China	CH	CH	35.0	105.0	CH	20150824	http://www.businessinsider.com/scott-walker-barack-obama-stocks-xi-jinping-china-visit
172581	460579575	20150824	201508	2015	2015.6411	CHN	CHINA	CHN								GOV	PRESIDENT						GOV			1	160	160	16	4	-4.0	3	1	3	-6.60377358490566	1	China	CH	CH	35.0	105.0	CH	2	Wisconsin, United States	US	USWI	44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI	44.2563	-89.6385	WI	20150824	http://www.businessinsider.com/scott-walker-barack-obama-stocks-xi-jinping-china-visit
172582	460579576	20150824	201508	2015	2015.6411	CHN	CHINA	CHN								IRN	IRAN	IRN								0	20	20	2	1	3.0	1	1	1	-4.52224653537564	1	China	CH	CH	35.0	105.0	CH	4	Tehran, Tehran, Iran	IR	IR26	35.75	51.5148	10074674	3	Boston, Massachusetts, United States	US	USMA	42.3584	-71.0598	617565	20150824	http://junkscience.com/2015/08/24/don-feder-talks-the-vienna-deal-with-iran-v-munich-deal-with-mr-nazi/
172583	460579577	20150824	201508	2015	2015.6411	CHN	CHINESE	CHN								KOR	SEOUL	KOR								1	20	20	2	1	3.0	10	1	10	-8.597285067873301	4	Renmin, Liaoning, China	CH	CH19	40.7703	123.792	11215357	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	37.5664	127.0	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	37.5664	127.0	-716583	20150824	http://rapidnewsnetwork.com/china-calls-for-action-restraint-calm/138562/
172584	460579578	20150824	201508	2015	2015.6411	CHN	CHINESE	CHN								LTU	LITHUANIA	LTU								1	36	36	3	1	4.0	10	1	10	1.03092783505155	1	Hong Kong	HK	HK	22.25	114.167	HK	1	Lithuania	LH	LH	56.0	24.0	LH	1	Hong Kong	HK	HK	22.25	114.167	HK	20150824	http://www.topix.com/world/finland/2015/08/hong-kong-chinese-orchestra-sets-out-on-first-baltic-tour-with-pledge-to-skip-private-parties
172585	460579579	20150824	201508	2015	2015.6411	CHN	CHINA	CHN								MOS	MUSLIM				MOS					0	111	111	11	3	-2.0	1	1	1	-4.52224653537564	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	20150824	http://junkscience.com/2015/08/24/don-feder-talks-the-vienna-deal-with-iran-v-munich-deal-with-mr-nazi/
172586	460579580	20150824	201508	2015	2015.6411	CHN	CHINESE	CHN								PRK	PYONGYANG	PRK								1	20	20	2	1	3.0	8	1	8	-8.597285067873301	4	Renmin, Liaoning, China	CH	CH19	40.7703	123.792	11215357	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39.0194	125.755	-183459	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	37.5664	127.0	-716583	20150824	http://rapidnewsnetwork.com/china-calls-for-action-restraint-calm/138562/
172587	460579581	20150824	201508	2015	2015.6411	CHN	CHINESE	CHN								PRK	NORTH KOREA	PRK								1	20	20	2	1	3.0	2	1	2	-8.597285067873301	4	Renmin, Liaoning, China	CH	CH19	40.7703	123.792	11215357	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	37.5664	127.0	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	37.5664	127.0	-716583	20150824	http://rapidnewsnetwork.com/china-calls-for-action-restraint-calm/138562/
172588	460579582	20150824	201508	2015	2015.6411	CHN	CHINA	CHN								SLE	SIERRA LEONE	SLE								1	40	40	4	1	1.0	2	1	2	5.55555555555556	1	China	CH	CH	35.0	105.0	CH	1	Sierra Leone	SL	SL	8.5	-11.5	SL	1	China	CH	CH	35.0	105.0	CH	20150824	http://awoko.org/2015/08/24/sierra-leone-news-amb-zhao-yanbo-meets-state-house-chief-of-staff/
172589	460579583	20150824	201508	2015	2015.6411	CHN	CHINA	CHN								SLEGOV	SIERRA LEONE	SLE					GOV			1	40	40	4	1	1.0	1	1	1	5.55555555555556	1	China	CH	CH	35.0	105.0	CH	1	Sierra Leone	SL	SL	8.5	-11.5	SL	1	Sierra Leone	SL	SL	8.5	-11.5	SL	20150824	http://awoko.org/2015/08/24/sierra-leone-news-amb-zhao-yanbo-meets-state-house-chief-of-staff/
172590	460579584	20150824	201508	2015	2015.6411	CHN	CHINESE	CHN								USA	THE US	USA								1	42	42	4	1	1.9	22	6	22	-6.15282181843089	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	20150824	http://www.businessinsider.com/scott-walker-barack-obama-stocks-xi-jinping-china-visit
172591	460579585	20150824	201508	2015	2015.6411	CHN	CHINA	CHN								USA	WASHINGTON	USA								1	61	61	6	2	6.4	1	1	1	-6.467661691542291	4	Tokyo, Tokyo, Japan	JA	JA40	35.685	139.751	-246227	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	4	Tokyo, Tokyo, Japan	JA	JA40	35.685	139.751	-246227	20150824	http://accesswdun.com/article/2015/8/331442
172592	460579586	20150824	201508	2015	2015.6411	CHN	CHINA	CHN								USA	WASHINGTON	USA								1	61	61	6	2	6.4	2	1	2	-6.467661691542291	4	Tokyo, Tokyo, Japan	JA	JA40	35.685	139.751	-246227	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	20150824	http://accesswdun.com/article/2015/8/331442
172593	460579587	20150824	201508	2015	2015.6411	CHN	CHINA	CHN								USA	UNITED STATES	USA								1	61	61	6	2	6.4	1	1	1	-6.467661691542291	4	Tokyo, Tokyo, Japan	JA	JA40	35.685	139.751	-246227	1	Germany	GM	GM	51.0	9.0	GM	4	Tokyo, Tokyo, Japan	JA	JA40	35.685	139.751	-246227	20150824	http://accesswdun.com/article/2015/8/331442
172594	460579588	20150824	201508	2015	2015.6411	CHN	CHINA	CHN								USA	WASHINGTON	USA								1	61	61	6	2	6.4	3	1	3	-6.467661691542291	1	Germany	GM	GM	51.0	9.0	GM	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	20150824	http://accesswdun.com/article/2015/8/331442
172595	460579589	20150824	201508	2015	2015.6411	CHN	CHINA	CHN								USAGOV	OBAMA	USA					GOV			1	26	26	2	1	4.0	9	2	9	-5.552690650973741	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	20150824	http://www.businessinsider.com/scott-walker-barack-obama-stocks-xi-jinping-china-visit
172596	460579590	20150824	201508	2015	2015.6411	CHN	CHINA	CHN								USAGOV	OBAMA	USA					GOV			1	111	111	11	3	-2.0	1	1	1	-6.60377358490566	1	China	CH	CH	35.0	105.0	CH	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20150824	http://www.businessinsider.com/scott-walker-barack-obama-stocks-xi-jinping-china-visit
172597	460579591	20150824	201508	2015	2015.6411	CHN	CHINA	CHN								USAGOV	OBAMA	USA					GOV			1	111	111	11	3	-2.0	3	1	3	-6.60377358490566	1	China	CH	CH	35.0	105.0	CH	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	China	CH	CH	35.0	105.0	CH	20150824	http://www.businessinsider.com/scott-walker-barack-obama-stocks-xi-jinping-china-visit
172598	460579592	20150824	201508	2015	2015.6411	CHN	CHINA	CHN								USAGOV	OBAMA	USA					GOV			1	111	111	11	3	-2.0	1	1	1	-6.60377358490566	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	20150824	http://www.businessinsider.com/scott-walker-barack-obama-stocks-xi-jinping-china-visit
172599	460579593	20150824	201508	2015	2015.6411	CHNBUS	CHINA	CHN					BUS			CHN	CHINESE	CHN								0	40	40	4	1	1.0	2	1	2	-0.41407867494824	4	Amman, (JO11), Jordan	JO	JO11	31.95	35.9333	-970362	4	Amman, (JO11), Jordan	JO	JO11	31.95	35.9333	-970362	4	Amman, (JO11), Jordan	JO	JO11	31.95	35.9333	-970362	20150824	http://www.jordantimes.com/news/local/consortium-picked-build-oil-shale-plant-might-not-secure-financing%E2%80%99
172600	460579594	20150824	201508	2015	2015.6411	CHNGOV	CHINESE	CHN					GOV			GOV	GOVERNMENT						GOV			0	14	14	1	1	0.0	3	1	3	-1.7994858611825202	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	20150824	http://www.thefiscaltimes.com/2015/08/24/Why-China-s-Economy-May-Be-Better-Shape-We-Think
172601	460579595	20150824	201508	2015	2015.6411	CHNGOV	CHINESE	CHN					GOV			GOV	CHIEF OF STAFF						GOV			1	40	40	4	1	1.0	2	1	2	5.55555555555556	1	Sierra Leone	SL	SL	8.5	-11.5	SL	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	20150824	http://awoko.org/2015/08/24/sierra-leone-news-amb-zhao-yanbo-meets-state-house-chief-of-staff/
172602	460579596	20150824	201508	2015	2015.6411	CHNGOV	CHINA	CHN					GOV			GOV	CHIEF OF STAFF						GOV			1	40	40	4	1	1.0	1	1	1	5.55555555555556	1	Sierra Leone	SL	SL	8.5	-11.5	SL	1	China	CH	CH	35.0	105.0	CH	1	Sierra Leone	SL	SL	8.5	-11.5	SL	20150824	http://awoko.org/2015/08/24/sierra-leone-news-amb-zhao-yanbo-meets-state-house-chief-of-staff/
